conversation_history	query	rewrited_query	answer	unique_idx	refered_turn	candidates
['turn 1: Please open content://videos/presentation.mp4 for editing. -> Got it—launching the editor for content://videos/presentation.mp4 now.', 'turn 2: Start playing content://videos/presentation.mp4 -> Playback started successfully for content://videos/presentation.mp4.', 'turn 3: Trim content://videos/presentation.mp4 from 10 seconds to 60 seconds, please. -> All set—the 10–60s section has been extracted. You can view it here: content://videos/presentation_trim10-60.mp4.']	Let me watch that presentation video	Play content://videos/presentation.mp4	{'plan': 'play_video', 'arguments': {'video_uri': 'content://videos/presentation.mp4'}}	ACTION_EDIT_VIDEO-1676-play_video-1-ACTION_EDIT_VIDEO-1-play_video-1	1	['send_email', 'ACTION_EDIT_VIDEO', 'play_video', 'get_contact_info', 'ACTION_OPEN_CONTENT']
"['turn 1: Trim and mute content://performances/theater.mp4 between 10s and 120s. -> Perfect! I’ve extracted the 10s–2m segment from theater.mp4 and muted the audio. Your edited file is here: content://media/edited_video_004.mp4.', ""turn 2: I want to choose a document that's in PDF format from my files. -> Here we go: opening your PDF files—choose the document you'd like."", ""turn 3: I wish to record a still snapshot; please fire up the camera. -> Still image camera launched. You're all set to take a shot.""]"	Play that edited segment	Play content://media/edited_video_004.mp4	{'plan': 'play_video', 'arguments': {'video_uri': 'content://media/edited_video_004.mp4'}}	ACTION_EDIT_VIDEO-1729-ACTION_OPEN_DOCUMENT-1_NR-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-play_video-1	1	['get_contact_info', 'ACTION_VIEW_WEB_HISTORY', 'INTENT_ACTION_VIDEO_CAMERA', 'send_message', 'play_video']
"[""turn 1: Fetch my 'Meditation & Relaxation' playlist. -> Playlist 'Meditation & Relaxation': Enya\xa0–\xa0Orinoco\xa0Flow; Brian\xa0Eno\xa0–\xa0An\xa0Ending\xa0(Ascent); Deuter\xa0–\xa0Reiki\xa0Hands\xa0of\xa0Light; Liquid\xa0Mind\xa0–\xa0Serenity"", ""turn 2: Play Liquid\xa0Mind\xa0–\xa0Serenity -> Now playing 'Serenity' by Liquid Mind."", ""turn 3: What songs are on the 'Meditation & Relaxation' playlist? -> Playlist 'Meditation & Relaxation': Enya\xa0–\xa0Orinoco\xa0Flow; Brian\xa0Eno\xa0–\xa0An\xa0Ending\xa0(Ascent); Deuter\xa0–\xa0Reiki\xa0Hands\xa0of\xa0Light; Liquid\xa0Mind\xa0–\xa0Serenity.""]"	Play that Enya track	Play Enya – Orinoco Flow	{'plan': 'play_music', 'arguments': {'track': 'Orinoco Flow'}}	ACTION_VIEW_PLAYLIST-2131-play_music-1-ACTION_VIEW_PLAYLIST-1-play_music-1	1	['play_music', 'web_search', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_SET_TIMER', 'INTENT_ACTION_STILL_IMAGE_CAMERA']
"[""turn 1: I want to check what's on my Road Trip playlist. -> On the road with these classics: Highway to Hell; Sweet Child O’ Mine; Back in Black; Life Is a Highway; On the Road Again."", 'turn 2: Play Highway to Hell. -> Now rocking out to ‘Highway to Hell’—enjoy the ride!', ""turn 3: I'd like to see the songs in the Road Trip playlist. -> Road Trip essentials: Highway to Hell; Sweet Child O’ Mine; Back in Black; Life Is a Highway; On the Road Again.""]"	Play the fourth one.	Play Life Is a Highway	{'plan': 'play_music', 'arguments': {'track': 'Life Is a Highway'}}	ACTION_VIEW_PLAYLIST-2109-play_music-1-ACTION_VIEW_PLAYLIST-1-play_music-2	1	['play_music', 'ACTION_CREATE_DOCUMENT', 'send_email', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_NAVIGATE_TO_LOCATION']
"[""turn 1: Show me 'Latin Beats'. -> Here's your 'Latin Beats' playlist: Despacito; Bailando; La Camisa Negra."", ""turn 2: Play Despacito. -> Now playing 'Despacito.' Enjoy!"", ""turn 3: What songs are on the 'Latin Beats' playlist? -> On the 'Latin Beats' playlist you'll find: Despacito; Bailando; La Camisa Negra.""]"	Play that song.	Play Bailando.	{'plan': 'play_music', 'arguments': {'track': 'Bailando'}}	ACTION_VIEW_PLAYLIST-2135-play_music-1-ACTION_VIEW_PLAYLIST-1-play_music-1	1	['dial', 'get_contact_info', 'INTENT_ACTION_VIDEO_CAMERA', 'play_music', 'send_message']
"[""turn 1: Load 'Afrobeat Party'. -> Loaded 'Afrobeat Party': African Giant; Skelewu; Ojuelegba."", ""turn 2: I'd like to hear Skelewu. -> 'Skelewu' is now playing—let’s dance!"", ""turn 3: Show me all the songs in 'Afrobeat Party' playlist. -> Here are the songs on 'Afrobeat Party': African Giant; Skelewu; Ojuelegba.""]"	Play that track	Play Skelewu	{'plan': 'play_music', 'arguments': {'track': 'Skelewu'}}	ACTION_VIEW_PLAYLIST-2154-play_music-1-ACTION_VIEW_PLAYLIST-1-play_music-1	1	['ACTION_EDIT_CONTACT', 'ACTION_SHOW_TIMERS', 'ACTION_OPEN_CONTENT', 'play_music', 'ACTION_IMAGE_CAPTURE']
"[""turn 1: View songs in 'Piano Moods'. -> Playlist 'Piano Moods' loaded. Tracks: Clair de Lune; Nocturne Op.9 No.2; Moonlight Sonata."", ""turn 2: Play Nocturne Op.9 No.2. -> Okay, 'Nocturne Op.9 No.2' is on now."", ""turn 3: Show me the rest of Playlist 'Piano Moods'. -> Here’s 'Piano Moods' with its tracks: Clair de Lune; Nocturne Op.9 No.2; Moonlight Sonata.""]"	Play that piece	Play Clair de Lune	{'plan': 'play_music', 'arguments': {'track': 'Clair de Lune'}}	ACTION_VIEW_PLAYLIST-2136-play_music-1-ACTION_VIEW_PLAYLIST-1-play_music-1	1	['ACTION_CREATE_DOCUMENT', 'ACTION_SHOW_TIMERS', 'ACTION_VIEW_EVENT', 'play_music', 'ACTION_EDIT_DOCUMENT']
"[""turn 1: Forward the holiday greeting 'Merry Christmas and a Happy New Year!' to +81-90-1234-5678. -> Merry Christmas greeting sent to +81-90-1234-5678."", 'turn 2: Make a call to +81-90-1234-5678 -> Calling +81-90-1234-5678...', ""turn 3: Could you bring up my call log? -> Sure thing—here's your call history: +81-90-1234-5678 (Outgoing) – Today 8:05 PM; Work Admin +1-310-555-9000 (Missed) – Today 4:20 PM; Alice +1-415-555-0199 (Incoming) – Yesterday 2:15 PM""]"	Show my sent messages.	Show my sent messages.	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1244-dial-1-ACTION_VIEW_CALL_LOG-1-ACTION_VIEW_SENT_MESSAGES-1	1	['INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_INSERT_CONTACT', 'dial', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_EDIT_CONTACT']
"[""turn 1: Send to +7 (495) 123-4567: 'Your package has been dispatched.' Also attach the shipping label from https://logistics.com/label.pdf. -> Package dispatch notice and label sent to +74951234567."", ""turn 2: Show me the messages I just sent. -> Sent messages: +7\xa04951234567\xa0– 'Your package has been dispatched.' with attachment (label.pdf)."", 'turn 3: I’m having trouble with my email sync over wireless; open the wireless settings section. -> Wireless & network settings opened. Manage your data, Wi‑Fi and more here.']"	Display the texts I've sent recently.	Display the texts I've sent recently.	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1276-ACTION_VIEW_SENT_MESSAGES-1-open_settings-1_NR-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_GET_RINGTONE', 'ACTION_VIEW_WEB_HISTORY', 'launch_application', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_SHOW_TIMERS']
"[""turn 1: Text my colleague with ID 7890 the message 'Project deadline extended to next Monday. Check your email for details.' Use their contact +1 (800) 555-0000. -> Project update delivered to +18005550000."", 'turn 2: Call +18005550000 now -> Dialing +18005550000 now...', 'turn 3: Could you bring up the file selector for a plain text file, please? -> Opening the plain text file selector—please choose your document.']"	View the recent outgoing messages.	View the recent outgoing messages.	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1245-dial-1-ACTION_OPEN_DOCUMENT-1_NR-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_VIEW_SENT_MESSAGES', 'dial', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_EDIT_DOCUMENT', 'ACTION_VIEW_CONTACT']
