conversation_history	query	rewrited_query	answer	unique_idx	refered_turn	candidates
['turn 1: Take a video of this and save as content://xyz/clip.mp4. -> Here’s your video: content://xyz/clip.mp4.', 'turn 2: Trim content://xyz/clip.mp4 from 5 seconds to 15 seconds -> Trimming complete! Your 5–15s clip is saved as content://xyz/clip_edited.mp4.']	Send Bob that clip with 'Look at this clip!'	Send content://xyz/clip.mp4 to Bob with 'Look at this clip!'	{'plan': 'send_message', 'arguments': {'to': 'Bob', 'message': 'Look at this clip!', 'attachments': ['content://xyz/clip.mp4']}}	ACTION_VIDEO_CAPTURE-715-ACTION_EDIT_VIDEO-1-send_message-1	1	['dial', 'ACTION_EDIT_CONTACT', 'send_message', 'ACTION_GET_RINGTONE', 'ACTION_SHOW_TIMERS']
['turn 1: Shoot a video of the presentation. -> Presentation captured. Check it out at content://videos/presentation.mp4.', 'turn 2: Open content://videos/presentation.mp4 for editing -> Opening your presentation video in edit mode now: content://videos/presentation.mp4.']	Send that presentation to the team group with 'For everyone to see.'	"Send content://videos/presentation.mp4 to the team group with message ""For everyone to see."""	{'plan': 'send_message', 'arguments': {'to': 'the team group', 'message': 'For everyone to see.', 'attachments': ['content://videos/presentation.mp4']}}	ACTION_VIDEO_CAPTURE-719-ACTION_EDIT_VIDEO-1-send_message-1	1	['ACTION_GET_RINGTONE', 'open_settings', 'send_message', 'get_contact_info_from_uri', 'play_music']
['turn 1: Can you spin up a PDF named AnnualReport2023.pdf for me? -> Your PDF AnnualReport2023.pdf is now available at content://documents/AnnualReport2023.pdf.', 'turn 2: Append a conclusion page with key takeaways to content://documents/AnnualReport2023.pdf. -> Your AnnualReport2023.pdf is open for editing, and the conclusion page with key takeaways has been added. Check it out here: content://documents/AnnualReport2023.pdf.']	Email that PDF file to manager@example.com with subject 'Annual Report 2023' and body 'Let me know your feedback'.	Email content://documents/AnnualReport2023.pdf to manager@example.com with subject 'Annual Report 2023' and body 'Let me know your feedback'.	{'plan': 'send_email', 'arguments': {'to': 'manager@example.com', 'subject': 'Annual Report 2023', 'body': 'Let me know your feedback', 'attachments': ['content://documents/AnnualReport2023.pdf']}}	ACTION_CREATE_DOCUMENT-18-ACTION_EDIT_DOCUMENT-1-send_email-1	1	['ACTION_IMAGE_CAPTURE', 'send_email', 'ACTION_INSERT_CONTACT', 'launch_application', 'ACTION_VIDEO_CAPTURE']
"[""turn 1: I want a WAV audio file titled audio_sample.wav. -> I've created your WAV file 'audio_sample.wav'. You can open it at content://documents/audio_sample.wav"", ""turn 2: Play content://documents/audio_sample.wav -> Now playing 'audio_sample.wav' from content://documents/audio_sample.wav.""]"	Send that audio file to soundteam@example.com with subject 'Audio Sample Ready'	Send content://documents/audio_sample.wav to soundteam@example.com with subject 'Audio Sample Ready'	{'plan': 'send_email', 'arguments': {'to': 'soundteam@example.com', 'subject': 'Audio Sample Ready', 'attachments': ['content://documents/audio_sample.wav']}}	ACTION_CREATE_DOCUMENT-35-ACTION_OPEN_CONTENT-1-send_email-1	1	['get_contact_info', 'ACTION_EDIT_ALARM', 'ACTION_VIEW_CONTACT', 'ACTION_VIEW_SENT_EMAILS', 'send_email']
"[""turn 1: I'd like to create a new PowerPoint slide deck titled DraftDeck.pptx. -> DraftDeck.pptx is ready! You can find it here: content://documents/DraftDeck.pptx."", 'turn 2: Please open documents of type PDF and text. I would like the option to select more than one file. -> All set! I’ve got your selections:\n• content://docs/report.pdf\n• content://docs/notes.txt']"	Could you email that slide deck to marketing@company.com with subject 'Draft Deck attached'?	Could you email content://documents/DraftDeck.pptx to marketing@company.com with subject 'Draft Deck attached'?	{'plan': 'send_email', 'arguments': {'to': 'marketing@company.com', 'subject': 'Draft Deck attached', 'attachments': ['content://documents/DraftDeck.pptx']}}	ACTION_CREATE_DOCUMENT-16-ACTION_OPEN_DOCUMENT-1_NR-send_email-1	1	['ACTION_GET_RINGTONE', 'send_email', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_INSERT_CONTACT', 'ACTION_GET_CONTENT']
"[""turn 1: Generate a GIF animation file named animation.gif. -> All set! Your GIF 'animation.gif' is ready at content://documents/animation.gif"", ""turn 2: Send content://documents/animation.gif to Mark saying 'Here's the animation for the presentation!' -> All set! Your GIF and message have been sent to Mark: 'Here's the animation for the presentation!' Attachment: content://documents/animation.gif.""]"	Send that GIF to animations-team@studio.com	Send content://documents/animation.gif to animations-team@studio.com	{'plan': 'send_email', 'arguments': {'to': 'animations-team@studio.com', 'attachments': ['content://documents/animation.gif']}}	ACTION_CREATE_DOCUMENT-32-send_message-1-send_email-1	1	['ACTION_OPEN_DOCUMENT', 'send_email', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_IMAGE_CAPTURE', 'ACTION_VIEW_RECENT_APPS']
['turn 1: Modify Jack’s email to jack@newmail.com and address to 42 Wallaby Way, Sydney. Contact: content://contacts/people/jackp. -> All set! Jack’s email is now jack@newmail.com and his address is updated to 42 Wallaby Way, Sydney.', 'turn 2: Show me content://contacts/people/jackp contact details. -> Here’s Jack P.’s full contact view (content://contacts/people/jackp). Let me know if you want any edits.']	Email him the invitation to the team dinner.	Email jack@newmail.com the invitation to the team dinner.	{'plan': 'send_email', 'arguments': {'to': 'jack@newmail.com', 'body': 'the invitation to the team dinner.'}}	ACTION_EDIT_CONTACT-66-ACTION_VIEW_CONTACT-1-send_email-1	1	['play_video', 'ACTION_EDIT_DOCUMENT', 'ACTION_SET_RINGTONE', 'ACTION_VIEW_WEB_HISTORY', 'send_email']
['turn 1: Hey, please update the address and email for Frank (URI: content://contacts/people/frank). Address: 55 Maple Ave, Boston. Email: frank@maple.com -> Alright, opening Frank’s contact. You can fill in the address 55 Maple Ave, Boston and email frank@maple.com.', 'turn 2: Show me where 55 Maple Ave, Boston is. -> Mapping 55 Maple Ave: 55 Maple Ave, Boston, MA 02134, USA—take a look!']	Email him the updated address	Email frank@maple.com the updated address	{'plan': 'send_email', 'arguments': {'to': 'frank@maple.com', 'body': 'the updated address'}}	ACTION_EDIT_CONTACT-62-search_location-1-send_email-1	1	['ACTION_VIEW_SENT_MESSAGES', 'ACTION_INSERT_CONTACT', 'send_email', 'play_music', 'ACTION_EDIT_CONTACT']
['turn 1: Pick a Matroska MKV movie. -> All set! Here’s the MKV file: content://media/videos/movie.mkv', 'turn 2: Save content://media/videos/movie.mkv as a new MKV file named MovieEdited.mkv -> All done! Your edited MKV is available here: content://documents/MovieEdited.mkv']	Send that MKV file to bob@example.com with subject 'Check this movie' and body 'Thought you might like this film.'	Send content://media/videos/movie.mkv to bob@example.com with subject 'Check this movie' and body 'Thought you might like this film.'	{'plan': 'send_email', 'arguments': {'to': 'bob@example.com', 'subject': 'Check this movie', 'body': 'Thought you might like this film.', 'attachments': ['content://media/videos/movie.mkv']}}	ACTION_OPEN_DOCUMENT-143-ACTION_CREATE_DOCUMENT-1-send_email-1	1	['send_email', 'play_music', 'play_video', 'ACTION_OPEN_CONTENT', 'ACTION_SET_ALARM']
['turn 1: I need to select multiple PDFs for comparison. -> Multiple PDFs ready for comparison:\n- content://docs/comparison/report1.pdf\n- content://docs/comparison/report2.pdf', 'turn 2: Merge content://docs/comparison/report1.pdf and content://docs/comparison/report2.pdf into a new PDF named CombinedComparison.pdf -> Your merged PDF is complete: content://docs/comparison/CombinedComparison.pdf is now available.']	Email those PDFs to analysis@company.com with subject 'Comparison Reports' and body 'Attached are the two reports.'	Email content://docs/comparison/report1.pdf and content://docs/comparison/report2.pdf to analysis@company.com with subject 'Comparison Reports' and body 'Attached are the two reports.'	{'plan': 'send_email', 'arguments': {'to': 'analysis@company.com', 'subject': 'Comparison Reports', 'body': 'Attached are the two reports.', 'attachments': ['content://docs/comparison/report1.pdf', 'content://docs/comparison/report2.pdf']}}	ACTION_OPEN_DOCUMENT-129-ACTION_CREATE_DOCUMENT-1-send_email-1	1	['send_email', 'play_music', 'get_contact_info_from_uri', 'ACTION_INSERT_CONTACT', 'ACTION_VIEW_SENT_EMAILS']
"[""turn 1: I need to pick one image file from my gallery. -> All set! Here's the image you chose: content://temp/DCIM/Camera/IMG_20230815_123456.jpg"", 'turn 2: Trim content://temp/DCIM/Camera/IMG_20230815_123456.jpg to the first 10 seconds -> Here’s your 10‑second trimmed clip: content://temp/DCIM/Camera/IMG_20230815_123456_trim.mp4']"	Send that image to emily@example.com with subject 'Check this out'.	Send content://temp/DCIM/Camera/IMG_20230815_123456.jpg to emily@example.com with subject 'Check this out'.	{'plan': 'send_email', 'arguments': {'to': 'emily@example.com', 'subject': 'Check this out', 'attachments': ['content://temp/DCIM/Camera/IMG_20230815_123456.jpg']}}	ACTION_GET_CONTENT-166-ACTION_EDIT_VIDEO-1-send_email-1	1	['open_settings', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_GET_CONTENT', 'ACTION_SHOW_ALARMS', 'send_email']
['turn 1: Fetch multiple Excel spreadsheets from your local storage. -> Fetched the requested spreadsheets:\n• content://spreadsheets/budget_report.xls\n• content://spreadsheets/sales_data.xls', 'turn 2: Create a new Excel spreadsheet named ConsolidatedData.xls -> Just finished your Excel file. ConsolidatedData.xls is available at content://documents/ConsolidatedData.xls']	Email these spreadsheets to finance_team@example.com with subject 'Monthly Reports' and body 'Please check the attached reports.'	Email content://spreadsheets/budget_report.xls and content://spreadsheets/sales_data.xls to finance_team@example.com with subject 'Monthly Reports' and body 'Please check the attached reports.'	{'plan': 'send_email', 'arguments': {'to': 'finance_team@example.com', 'subject': 'Monthly Reports', 'body': 'Please check the attached reports.', 'attachments': ['content://spreadsheets/budget_report.xls', 'content://spreadsheets/sales_data.xls']}}	ACTION_GET_CONTENT-173-ACTION_CREATE_DOCUMENT-1-send_email-1	1	['get_contact_info', 'ACTION_EDIT_CONTACT', 'send_email', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_VIEW_CALL_LOG']
"['turn 1: Display the 3D model at content://models/ship.obj -> Opening 3D model from content://models/ship.obj. Dive into that ship design now!', ""turn 2: I'm having trouble with my SD card. Open the memory card settings for me. -> Memory card settings opened. You can troubleshoot your SD card here.""]"	Email that ship design to engineer@example.com	Email content://models/ship.obj to engineer@example.com	{'plan': 'send_email', 'arguments': {'to': 'engineer@example.com', 'attachments': ['content://models/ship.obj']}}	ACTION_OPEN_CONTENT-275-open_settings-1_NR-send_email-1	1	['ACTION_SET_TIMER', 'ACTION_VIEW_EVENT', 'send_email', 'ACTION_VIEW_CALL_LOG', 'ACTION_EDIT_CONTACT']
"['turn 1: Load the JSON records at content://data/records.json -> Fetching JSON data from content://data/records.json.', ""turn 2: Please pick someone's address for mailing purposes from my contacts. -> Got it! Address chosen: content://contacts/address/57""]"	Email that JSON file to data.team@example.com	Email content://data/records.json to data.team@example.com	{'plan': 'send_email', 'arguments': {'to': 'data.team@example.com', 'attachments': ['content://data/records.json']}}	ACTION_OPEN_CONTENT-253-ACTION_PICK-1_NR-send_email-1	1	['ACTION_SET_ALARM', 'ACTION_SET_RINGTONE', 'ACTION_SET_TIMER', 'ACTION_VIEW_PLAYLIST', 'send_email']
['turn 1: Load WOFF2 font file: content://fonts/iconfont.woff2, MIME font/woff2. -> WOFF2 font at content://fonts/iconfont.woff2 is now imported and ready to use.', 'turn 2: Open my still camera so I can freeze a moment in time. -> Still image camera started. You can take your shot.']	Email that font file to design-team@example.com with subject 'New icon font' and body 'Please review this font.'	Email content://fonts/iconfont.woff2 to design-team@example.com with subject 'New icon font' and body 'Please review this font.'	{'plan': 'send_email', 'arguments': {'to': 'design-team@example.com', 'subject': 'New icon font', 'body': 'Please review this font.', 'attachments': ['content://fonts/iconfont.woff2']}}	ACTION_OPEN_CONTENT-274-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-send_email-1	1	['ACTION_INSERT_CONTACT', 'launch_application', 'ACTION_SET_RINGTONE', 'ACTION_EDIT_CONTACT', 'send_email']
"['turn 1: Could you display the image stored at content://gallery/sunset.jpg? -> All set! Displaying the image from content://gallery/sunset.jpg.', ""turn 2: Email content://gallery/sunset.jpg to dad@example.com with subject 'Beautiful sunset' -> Sunset image sent! Email delivered to dad@example.com.""]"	Email that image to mom@example.com with body 'Look at this sunset!'	Email content://gallery/sunset.jpg to mom@example.com with body 'Look at this sunset!'	{'plan': 'send_email', 'arguments': {'to': 'mom@example.com', 'body': 'Look at this sunset!', 'attachments': ['content://gallery/sunset.jpg']}}	ACTION_OPEN_CONTENT-222-send_email-1-send_email-1	1	['ACTION_VIEW_CONTACT', 'ACTION_SET_RINGTONE', 'ACTION_EDIT_DOCUMENT', 'send_email', 'ACTION_SET_ALARM']
['turn 1: Photograph this bar code and store at content://codes/barcode/bar_001.png -> Barcode photo taken—find it at content://codes/barcode/bar_001.png.', 'turn 2: Please launch LinkedIn so I can update my professional profile. -> LinkedIn launched—ready for your profile updates.']	Email that barcode image to warehouse@example.com with subject 'Barcode Scan'	Email content://codes/barcode/bar_001.png to warehouse@example.com with subject 'Barcode Scan'	{'plan': 'send_email', 'arguments': {'to': 'warehouse@example.com', 'subject': 'Barcode Scan', 'attachments': ['content://codes/barcode/bar_001.png']}}	ACTION_IMAGE_CAPTURE-374-launch_application-1_NR-send_email-1	1	['ACTION_EDIT_CONTACT', 'send_email', 'ACTION_INSERT_EVENT', 'ACTION_IMAGE_CAPTURE', 'ACTION_VIEW_WEB_HISTORY']
['turn 1: Add Oprah Winfrey: contact her at oprah@own.com, site www.oprah.com. -> Oprah Winfrey added successfully. URI: content://contacts/people/oprah_winfrey', 'turn 2: Display my browser history so I can see what sites I visited a short while ago. -> Sure thing! Here’s your recent web history:\nWeb history: OpenAI Blog (openai.com/blog - “Introducing GPT-4”); YouTube – Cat Compilation (youtube.com/watch?v=abc123); Stack Overflow (stackoverflow.com/questions/112233 - “Python list comprehensions”); Medium (medium.com/productivity-hacks); GitHub – Project Overview (github.com/alice/project)']	Email her about her website.	Email oprah@own.com about her website www.oprah.com	{'plan': 'send_email', 'arguments': {'to': 'oprah@own.com', 'body': 'about her website www.oprah.com'}}	ACTION_INSERT_CONTACT-428-ACTION_VIEW_WEB_HISTORY-1_NR-send_email-1	1	['send_message', 'ACTION_GET_RINGTONE', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'send_email', 'ACTION_VIEW_CONTACT']
"[""turn 1: Add Ellen Ripley: email ellen@weylandyutani.com and note 'Warrant officer'. -> Ellen Ripley’s contact has been created (Warrant officer). Lookup ID: content://contacts/people/ellen_ripley"", 'turn 2: View content://contacts/people/ellen_ripley contact details -> Here are Ellen Ripley’s details: content://contacts/people/ellen_ripley']"	Send her an email with subject 'Mission status' asking for an update	Send an email to ellen@weylandyutani.com with subject 'Mission status' asking for an update	{'plan': 'send_email', 'arguments': {'to': 'ellen@weylandyutani.com', 'subject': 'Mission status', 'body': 'asking for an update'}}	ACTION_INSERT_CONTACT-424-ACTION_VIEW_CONTACT-1-send_email-1	1	['ACTION_VIEW_WEB_HISTORY', 'ACTION_IMAGE_CAPTURE', 'ACTION_VIDEO_CAPTURE', 'send_email', 'ACTION_EDIT_ALARM']
"[""turn 1: I want to add 'Breakfast with CEO' on June 1, 2025, 8:00–9:00 AM in Executive Lounge. Desc: Quarterly check-in. -> Great! 'Breakfast with CEO' for your quarterly check‑in is now on June\xa01,\xa02025 from 8:00\xa0AM to 9:00\xa0AM at the Executive Lounge. You can view it here: content://calendar/event/2"", 'turn 2: Could you pull up content://calendar/event/2 breakfast event? -> Breakfast with CEO: June\xa01,\xa02025, 8:00\xa0AM–9:00\xa0AM at the Executive Lounge for your quarterly check‑in.']"	Email those meeting details to ceo-office@example.com	Email Breakfast with CEO meeting details for June 1, 2025 from 8:00 AM to 9:00 AM at the Executive Lounge to ceo-office@example.com	{'plan': 'send_email', 'arguments': {'to': 'ceo-office@example.com', 'subject': 'Breakfast with CEO meeting details', 'body': 'June 1, 2025 from 8:00 AM to 9:00 AM at the Executive Lounge'}}	ACTION_INSERT_EVENT-477-ACTION_VIEW_EVENT-1-send_email-1	1	['get_contact_info', 'send_email', 'dial', 'ACTION_GET_CONTENT', 'ACTION_EDIT_ALARM']
