conversation_history	query	rewrited_query	answer	unique_idx	refered_turn	candidates
['turn 1: Open Microsoft Excel for some spreadsheet work. -> Microsoft Excel launched successfully. You can start editing your sheets.', 'turn 2: Please enable the video camera on my phone for a recording session. -> Opening video camera... now in video recording mode.', 'turn 3: Go ahead and capture the video. -> Video saved to content://videos/session_20240606.mp4', 'turn 4: Trim content://videos/session_20240606.mp4 to include only from 10 seconds to 1 minute -> I’ve sliced your video from 10s to 60s. Grab the edited file here: content://videos/session_20240606_10-60s.mp4']	I've opened that spreadsheet tool, what other apps have I used recently?	I've opened Microsoft Excel, what other apps have I used recently?	{'plan': 'ACTION_VIEW_RECENT_APPS', 'arguments': {}}	launch_application-1508-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_VIDEO_CAPTURE-1-ACTION_EDIT_VIDEO-1-ACTION_VIEW_RECENT_APPS-1	1	['ACTION_OPEN_CONTENT', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_VIEW_RECENT_APPS', 'ACTION_VIEW_CALL_LOG', 'ACTION_VIDEO_CAPTURE']
"['turn 1: Open Microsoft Excel for some spreadsheet work. -> Microsoft Excel launched successfully. You can start editing your sheets.', 'turn 2: Can you show me apps I’ve opened since Microsoft Excel launched successfully? -> Since Excel: PowerPoint; Teams; Outlook; Chrome.', 'turn 3: Open PowerPoint. -> PowerPoint is now open—your presentation is ready for editing.', ""turn 4: Can you list the apps I've opened since PowerPoint is now open—your presentation is ready for editing? -> Here’s what you’ve opened since PowerPoint: Teams; Outlook; Chrome; OneNote.""]"	Can you show me which apps I opened before Excel?	Can you show me which apps I opened before Microsoft Excel?	{'plan': 'ACTION_VIEW_RECENT_APPS', 'arguments': {}}	launch_application-1508-ACTION_VIEW_RECENT_APPS-1-launch_application-1-ACTION_VIEW_RECENT_APPS-1-ACTION_VIEW_RECENT_APPS-1	1	['ACTION_VIEW_RECENT_APPS', 'ACTION_VIEW_CONTACT', 'play_video', 'ACTION_OPEN_DOCUMENT', 'ACTION_VIDEO_CAPTURE']
['turn 1: Launch Microsoft Word, please. -> Microsoft Word is now open and ready for you.', 'turn 2: Please activate the video camera on my device to record a short film. -> The camera app is now in video mode—ready for your short film.', 'turn 3: Start shooting the video camera. -> Recording completed. Your video is saved at content://videos/shortfilm_001.mp4.', 'turn 4: I need to adjust the clock on my device. Open the date and time settings, please. -> Date & time settings opened. Update your clock and time zone now.']	Can you show me the apps I've opened recently, including that one?	Can you show me the apps I've opened recently, including Date & time settings?	{'plan': 'ACTION_VIEW_RECENT_APPS', 'arguments': {}}	launch_application-1507-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_VIDEO_CAPTURE-1-open_settings-1_NR-ACTION_VIEW_RECENT_APPS-1	1	['ACTION_INSERT_EVENT', 'ACTION_VIEW_SENT_MESSAGES', 'get_contact_info', 'ACTION_VIEW_RECENT_APPS', 'ACTION_SET_ALARM']
['turn 1: Launch Microsoft Word, please. -> Microsoft Word is now open and ready for you.', 'turn 2: Please activate the video camera on my device to record a short film. -> The camera app is now in video mode—ready for your short film.', 'turn 3: Select the short film I just recorded for editing -> Here’s your short film for editing: content://camera/shortfilms/SHORTFILM_001.mp4', 'turn 4: Mute content://camera/shortfilms/SHORTFILM_001.mp4 completely -> All audio removed—your muted short film is at content://camera/shortfilms/SHORTFILM_001_muted.mp4.']	Could you pull up the apps I've run recently after launching that app?	Could you pull up the apps I've run recently after launching Microsoft Word?	{'plan': 'ACTION_VIEW_RECENT_APPS', 'arguments': {}}	launch_application-1507-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_GET_CONTENT-1-ACTION_EDIT_VIDEO-1-ACTION_VIEW_RECENT_APPS-1	1	['ACTION_VIEW_RECENT_APPS', 'ACTION_SHOW_TIMERS', 'ACTION_INSERT_CONTACT', 'play_video', 'ACTION_VIEW_PLAYLIST']
['turn 1: I want notifications as calls to ring with content://storage/emulated/0/Notifications/alert.flac -> New ringtone alert.flac applied.', 'turn 2: Let me browse other tones. -> Alright, feel free to explore—opening the ringtone menu now.', 'turn 3: Use content://storage/emulated/0/Notifications/alert.flac as my ringtone -> alert.flac is now set as your incoming call ringtone. Enjoy!', 'turn 4: Let me look at some other tones instead of content://storage/emulated/0/Notifications/alert.flac -> Got it—bringing up the ringtone picker so you can view different tones.']	Show me other notification ringtones besides that alert.flac	Show me other notification ringtones besides content://storage/emulated/0/Notifications/alert.flac alert.flac	{'plan': 'ACTION_GET_RINGTONE', 'arguments': {}}	ACTION_SET_RINGTONE-1595-ACTION_GET_RINGTONE-1-ACTION_SET_RINGTONE-1-ACTION_GET_RINGTONE-1-ACTION_GET_RINGTONE-1	1	['ACTION_VIEW_SENT_MESSAGES', 'ACTION_OPEN_CONTENT', 'ACTION_GET_RINGTONE', 'ACTION_VIEW_CALL_LOG', 'ACTION_INSERT_CONTACT']
"['turn 1: Make content://storage/emulated/0/Ringtones/vintage_tone.m4a my ringtone -> Vintage tone is now set as your default ringtone.', 'turn 2: Let me pick a different one instead of content://storage/emulated/0/Ringtones/vintage_tone.m4a. -> Got it! Opening up your ringtone list—just pick any other tone you like.', ""turn 3: I'd like to set content://storage/emulated/0/Ringtones/modern_beats.m4a as my ringtone -> modern_beats.m4a is set as your new ringtone—give it a listen!"", 'turn 4: Maybe I’ll pick another tone instead of content://storage/emulated/0/Ringtones/modern_beats.m4a -> Sure—opening your ringtone picker so you can pick a new tone.']"	I'd like to pick a different ringtone than that vintage tone	I'd like to pick a different ringtone than content://storage/emulated/0/Ringtones/vintage_tone.m4a vintage tone	{'plan': 'ACTION_GET_RINGTONE', 'arguments': {}}	ACTION_SET_RINGTONE-1589-ACTION_GET_RINGTONE-1-ACTION_SET_RINGTONE-1-ACTION_GET_RINGTONE-1-ACTION_GET_RINGTONE-1	1	['ACTION_VIDEO_CAPTURE', 'ACTION_GET_RINGTONE', 'play_video', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_SET_ALARM']
['turn 1: Could you update my phone’s ringtone using this URI? content://media/internal/audio/media/5 -> Done! Incoming call ringtone updated to content://media/internal/audio/media/5.', 'turn 2: Let me browse other ringtones instead of content://media/internal/audio/media/5. -> Ringtone chosen: content://media/internal/audio/media/8', 'turn 3: Initiate the video camera function so that I can start recording. -> Video camera is up and running. Go ahead and record!', 'turn 4: Show me the active timers list. -> Active timers list: [9 minutes - Homework]']	Give me other ringtone options besides that one	Give me other ringtone options besides content://media/internal/audio/media/8.	{'plan': 'ACTION_GET_RINGTONE', 'arguments': {}}	ACTION_SET_RINGTONE-1568-ACTION_GET_RINGTONE-1-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_SHOW_TIMERS-1_NR-ACTION_GET_RINGTONE-1	1	['ACTION_SHOW_ALARMS', 'play_video', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_GET_RINGTONE', 'get_contact_info']
"['turn 1: Set the ringtone to the raw audio file stored here: content://media/external/raw/media/10. -> Success! The raw audio file at content://media/external/raw/media/10 is now your ringtone.', 'turn 2: I want to select a different ringtone rather than content://media/external/raw/media/10. -> Ringtone chosen: content://media/external/raw/media/12', 'turn 3: Use content://media/external/raw/media/12 as the default ringtone -> Done—your default ringtone is now set to content://media/external/raw/media/12.', ""turn 4: Could you open my device's still camera app? -> Opening your still image camera now. You're all set to shoot.""]"	Let me pick a new ringtone instead of that raw audio file	Let me pick a new ringtone instead of content://media/external/raw/media/12	{'plan': 'ACTION_GET_RINGTONE', 'arguments': {}}	ACTION_SET_RINGTONE-1570-ACTION_GET_RINGTONE-1-ACTION_SET_RINGTONE-1-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-ACTION_GET_RINGTONE-1	1	['search_location', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_GET_RINGTONE', 'ACTION_EDIT_DOCUMENT', 'play_video']
"['turn 1: Plan to use the electronic beats file: content://storage/emulated/0/Music/electronic_beats.ogg -> All set—""electronic_beats.ogg"" is now your ringtone.', 'turn 2: I wish to pick multiple documents—one in PDF and one in plain text. Let me choose them together. -> Alright, launching the file selector for PDFs and plain text. You can pick multiple docs at once.', ""turn 3: Send the documents in PDF and plain text to mark@company.com with subject 'Reports' and body 'Here are the two docs.' -> Done—sent your report email to mark@company.com."", ""turn 4: Where can I find the report email to mark@company.com in my sent emails? -> Sent emails: to mark@company.com - 'Reports'.""]"	Let me select a different ringtone rather than that electronic beats file.	Let me select a different ringtone rather than content://storage/emulated/0/Music/electronic_beats.ogg.	{'plan': 'ACTION_GET_RINGTONE', 'arguments': {}}	ACTION_SET_RINGTONE-1607-ACTION_OPEN_DOCUMENT-1_NR-send_email-1-ACTION_VIEW_SENT_EMAILS-1-ACTION_GET_RINGTONE-1	1	['ACTION_VIEW_CALL_LOG', 'ACTION_GET_RINGTONE', 'dial', 'search_location', 'ACTION_VIDEO_CAPTURE']
"['turn 1: Please change the default ring AC to this file: content://storage/emulated/0/Download/fall_asleep.m4r -> All right, your ringtone is now fall_asleep.m4r.', 'turn 2: Can I pick a new ringtone to replace content://storage/emulated/0/Download/fall_asleep.m4r? -> Absolutely—opening your ringtone menu now. Select any tone to set it.', ""turn 3: Make content://storage/emulated/0/Download/fall_asleep.m4r ring for calls -> Done! Your ringtone is now set to 'fall_asleep.m4r'."", ""turn 4: Let me pick something other than content://storage/emulated/0/Download/fall_asleep.m4r tone -> Alright, launching the ringtone picker—browse through and pick any tone you'd like.""]"	Let me choose another tone besides this one	Let me choose another tone besides content://storage/emulated/0/Download/fall_asleep.m4r.	{'plan': 'ACTION_GET_RINGTONE', 'arguments': {}}	ACTION_SET_RINGTONE-1601-ACTION_GET_RINGTONE-1-ACTION_SET_RINGTONE-1-ACTION_GET_RINGTONE-1-ACTION_GET_RINGTONE-1	1	['ACTION_VIEW_SENT_EMAILS', 'play_music', 'ACTION_GET_RINGTONE', 'launch_application', 'ACTION_IMAGE_CAPTURE']
['turn 1: Trim the first 45 seconds of content://movies/trailer.mp4. -> Okay, trimming content://movies/trailer.mp4 to its first 45 seconds.', 'turn 2: Play content://movies/trailer.mp4 in MX Player -> Launching MX Player... content://movies/trailer.mp4 should be playing shortly.', 'turn 3: Trim content://movies/trailer.mp4 to the first 20 seconds. -> Your trailer is clipped to the first 20 seconds. You can find it here: content://movies/trailer_first20.mp4.', 'turn 4: Play content://movies/trailer_first20.mp4 -> Enjoy your 20-second trailer: content://movies/trailer_first20.mp4 is playing now.']	Play the trimmed clip in VLC	Play content://movies/trailer_first20.mp4 in VLC	{'plan': 'play_video', 'arguments': {'video_uri': 'content://movies/trailer_first20.mp4', 'app': 'VLC'}}	ACTION_EDIT_VIDEO-1678-play_video-1-ACTION_EDIT_VIDEO-1-play_video-1-play_video-1	1	['web_search', 'ACTION_SET_RINGTONE', 'play_video', 'get_contact_info_from_uri', 'ACTION_VIDEO_CAPTURE']
['turn 1: Cut content://tutorials/design.mp4 so that it ends at 2:30. -> All done! design.mp4 now finishes at 2:30. Here’s your trimmed file: content://media/edited_video_002.mp4. Would you like to preview it?', 'turn 2: Turn on the camera app to capture a still image. -> Camera app in still-photo mode is now active.', 'turn 3: Pick the latest shot from the camera. -> Here’s your latest camera capture: content://temp/camera_last.jpg', 'turn 4: Show me content://temp/camera_last.jpg photo -> Your photo is ready: content://temp/camera_last.jpg.']	Play that trimmed file	Play content://media/edited_video_002.mp4 trimmed file	{'plan': 'play_video', 'arguments': {'video_uri': 'content://media/edited_video_002.mp4'}}	ACTION_EDIT_VIDEO-1727-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-ACTION_GET_CONTENT-1-ACTION_OPEN_CONTENT-1-play_video-1	1	['ACTION_CREATE_DOCUMENT', 'search_location', 'ACTION_SET_RINGTONE', 'ACTION_GET_RINGTONE', 'play_video']
"['turn 1: Reduce content://music/video.mp4 to its first 2 minutes. -> Music video content://music/video.mp4 is set to be trimmed down to the first 2 minutes.', 'turn 2: Play content://music/video.mp4 shortened video -> Launching the first two minutes of your music video now.', ""turn 3: I need to record an event; open my device's video camera function. -> All set! Video camera is open and ready for recording."", 'turn 4: Pick multiple videos to upload. -> Selected for upload:\n• content://storage/DCIM/clip1.mp4\n• content://storage/DCIM/clip2.mp4']"	Play the trimmed music video	Play content://music/video.mp4 shortened video	{'plan': 'play_video', 'arguments': {'video_uri': 'content://music/video.mp4'}}	ACTION_EDIT_VIDEO-1719-play_video-1-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_GET_CONTENT-1-play_video-1	1	['send_message', 'send_email', 'play_video', 'get_contact_info', 'get_contact_info_from_uri']
['turn 1: Could you load content://home_videos/family_trip.mp4 so I can do some manual cuts? -> Sure—family_trip.mp4 is loaded and ready for your cuts.', 'turn 2: Play content://home_videos/family_trip.mp4 for me -> Loaded! Now playing content://home_videos/family_trip.mp4.', 'turn 3: Mute content://home_videos/family_trip.mp4 entirely. -> Your family trip video is now muted. Check it out at content://home_videos/family_trip_muted.mp4.', 'turn 4: I want to record a short film; start my camera in video mode. -> Video mode activated. Lights, camera, action—go ahead!']	Play the loaded video	Play content://home_videos/family_trip_muted.mp4	{'plan': 'play_video', 'arguments': {'video_uri': 'content://home_videos/family_trip_muted.mp4'}}	ACTION_EDIT_VIDEO-1677-play_video-1-ACTION_EDIT_VIDEO-1-INTENT_ACTION_VIDEO_CAMERA-1_NR-play_video-1	1	['send_message', 'open_settings', 'ACTION_OPEN_DOCUMENT', 'ACTION_NAVIGATE_TO_LOCATION', 'play_video']
"['turn 1: Please load content://games/trailer.mp4 and silence it. -> Your game trailer (content://games/trailer.mp4) is loaded and muted—ready for any further edits.', 'turn 2: Play content://games/trailer.mp4 trailer -> Firing up the game trailer now. Enjoy!', ""turn 3: Please pick someone's address for mailing purposes from my contacts. -> Sure thing—launching your address picker now. Please choose the contact’s address you’d like to use… Selected address URI: content://contacts/addresses/12"", 'turn 4: Get content://contacts/addresses/12 address -> Address retrieved: 7 Pine Avenue, Flat\xa05B, Boston, MA\xa002108.']"	Start playback of the muted game trailer	Start playback of content://games/trailer.mp4.	{'plan': 'play_video', 'arguments': {'video_uri': 'content://games/trailer.mp4'}}	ACTION_EDIT_VIDEO-1717-play_video-1-ACTION_PICK-1_NR-get_contact_info_from_uri-1-play_video-1	1	['play_video', 'ACTION_INSERT_EVENT', 'ACTION_OPEN_DOCUMENT', 'ACTION_SET_TIMER', 'send_message']
"[""turn 1: Can I see the 'Movie Soundtracks' tracks? -> Movie Soundtracks includes: Time; My Heart Will Go On; Now We Are Free."", ""turn 2: Fetch web results regarding the current best practices in cybersecurity. -> Looking up 'current best cybersecurity practices'... Listing resources on zero trust, encryption standards, and threat mitigation."", 'turn 3: I want to choose a person by hand from my contacts. -> Sure thing—opening your contacts so you can pick the person you want. Once done, here’s the URI: content://contacts/people/9', 'turn 4: Show me the details of content://contacts/people/9. -> Opening contact details for Alice Johnson: +1-303-555-0142; alice.johnson@domain.com (content://contacts/people/9)']"	Play that second track	Play My Heart Will Go On second track	{'plan': 'play_music', 'arguments': {'track': 'My Heart Will Go On second track'}}	ACTION_VIEW_PLAYLIST-2141-web_search-1_NR-ACTION_PICK-1_NR-ACTION_VIEW_CONTACT-1-play_music-1	1	['send_email', 'ACTION_NAVIGATE_TO_LOCATION', 'get_contact_info', 'ACTION_INSERT_CONTACT', 'play_music']
"[""turn 1: Please load 'Instrumental Study'. -> Showing 'Instrumental Study' now: Moonlight Sonata; Canon in D; Gymnopédie No.1"", 'turn 2: Play Moonlight Sonata first piece -> Starting the first piece of Moonlight Sonata now. Enjoy the music!', ""turn 3: List all the tracks in Instrumental Study. -> Your 'Instrumental Study' playlist features: Moonlight Sonata; Canon in D; Gymnopédie No.1."", ""turn 4: Play Canon in D in Apple Music. -> Streaming 'Canon in D' on Apple Music now.""]"	Start playing that piece with Spotify.	Start playing Canon in D with Spotify.	{'plan': 'play_music', 'arguments': {'track': 'Canon in D', 'app': 'Spotify'}}	ACTION_VIEW_PLAYLIST-2157-play_music-1-ACTION_VIEW_PLAYLIST-1-play_music-1-play_music-1	1	['play_music', 'ACTION_INSERT_EVENT', 'ACTION_OPEN_DOCUMENT', 'ACTION_EDIT_ALARM', 'ACTION_VIEW_PLAYLIST']
"[""turn 1: Open 'Lofi Hip Hop'. -> Loaded 'Lofi Hip Hop': Midnight Coffee; Rainy Nights; Study Vibes"", 'turn 2: Play Rainy Nights -> Playing ‘Rainy Nights’—let the chill begin.', ""turn 3: What songs are in 'Lofi Hip Hop'? -> Loaded 'Lofi Hip Hop': Midnight Coffee; Rainy Nights; Study Vibes."", ""turn 4: Play Study Vibes. -> Sure thing! Playing 'Study Vibes' now.""]"	Play that one.	Play Study Vibes.	{'plan': 'play_music', 'arguments': {'track': 'Study Vibes'}}	ACTION_VIEW_PLAYLIST-2156-play_music-1-ACTION_VIEW_PLAYLIST-1-play_music-1-play_music-1	1	['launch_application', 'play_music', 'search_location', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_PICK']
"[""turn 1: Load 'Afrobeat Party'. -> Loaded 'Afrobeat Party': African Giant; Skelewu; Ojuelegba."", ""turn 2: I'd like to hear Skelewu. -> 'Skelewu' is now playing—let’s dance!"", ""turn 3: Show me all the songs in 'Afrobeat Party' playlist. -> Here are the songs on 'Afrobeat Party': African Giant; Skelewu; Ojuelegba."", ""turn 4: Play Ojuelegba on Spotify -> Alright, 'Ojuelegba' is now playing on Spotify.""]"	Play that second one.	Play Skelewu.	{'plan': 'play_music', 'arguments': {'track': 'Skelewu'}}	ACTION_VIEW_PLAYLIST-2154-play_music-1-ACTION_VIEW_PLAYLIST-1-play_music-1-play_music-1	1	['ACTION_SET_ALARM', 'ACTION_SHOW_ALARMS', 'ACTION_CREATE_DOCUMENT', 'play_video', 'play_music']
"[""turn 1: Show the playlist called 'Summer Chillout'. -> Playlist 'Summer Chillout': Sunset Lover; Ocean Eyes; Island in the Sun."", ""turn 2: Play Playlist 'Summer Chillout': Sunset Lover; Ocean Eyes; Island in the Sun. on Apple Music. -> Here we go! Playing your 'Summer Chillout' playlist on Apple Music: Sunset Lover, Ocean Eyes, Island in the Sun."", ""turn 3: Give me the full track list for Playlist 'Summer Chillout': Sunset Lover; Ocean Eyes; Island in the Sun. -> Here’s your 'Summer Chillout' playlist: Sunset Lover; Ocean Eyes; Island in the Sun."", ""turn 4: I need to book an event called 'Customer Feedback Session' to collect feedback on our new product. It will take place at Client's Office, starting at 1703400000000 and ending at 1703405400000. -> Your 'Customer Feedback Session' has been scheduled at Client's Office on December\xa024,\xa02023 to collect feedback on our new product. Event link: content://calendar/event/2003""]"	Play that last song	Play Island in the Sun	{'plan': 'play_music', 'arguments': {'track': 'Island in the Sun'}}	ACTION_VIEW_PLAYLIST-2144-play_music-1-ACTION_VIEW_PLAYLIST-1-ACTION_INSERT_EVENT-1_NR-play_music-1	1	['ACTION_VIDEO_CAPTURE', 'ACTION_GET_RINGTONE', 'get_contact_info', 'send_message', 'play_music']
